(sample_soil rover0 rover0store waypoint7)
(navigate rover3 waypoint3 waypoint0)
(sample_rock rover3 rover3store waypoint0)
(take_image rover2 waypoint6 objective1 camera0 high_res)
(communicate_image_data rover2 general objective1 high_res waypoint6 waypoint2)
(take_image rover2 waypoint6 objective3 camera0 high_res)
(communicate_image_data rover2 general objective3 high_res waypoint6 waypoint2)
(navigate rover3 waypoint0 waypoint4)
(drop rover3 rover3store)
(sample_rock rover3 rover3store waypoint4)
(communicate_rock_data rover3 general waypoint4 waypoint4 waypoint2)
(sample_soil rover3 rover3store waypoint4)
(communicate_soil_data rover3 general waypoint4 waypoint4 waypoint2)
(navigate rover2 waypoint0 waypoint1)
(sample_rock rover2 rover2store waypoint1)
(communicate_rock_data rover2 general waypoint1 waypoint1 waypoint2)
(calibrate rover2 camera1 objective1 waypoint1)
(communicate_image_data rover2 general objective2 low_res waypoint1 waypoint2)
(navigate rover0 waypoint7 waypoint2)
(navigate rover0 waypoint2 waypoint7)
(navigate rover2 waypoint1 waypoint0)
(navigate rover2 waypoint0 waypoint5)
(drop rover2 rover2store)
(sample_soil rover2 rover2store waypoint5)
(navigate rover3 waypoint4 waypoint0)
(navigate rover3 waypoint0 waypoint3)
(navigate rover3 waypoint3 waypoint8)
(drop rover3 rover3store)
(sample_rock rover3 rover3store waypoint8)
(navigate rover2 waypoint0 waypoint6)
(navigate rover2 waypoint6 waypoint2)
(drop rover2 rover2store)
(sample_rock rover2 rover2store waypoint2)
(navigate rover2 waypoint2 waypoint8)
