(turn_to satellite4 planet9 planet10)
(turn_to satellite3 planet5 groundstation3)
(turn_to satellite2 planet10 star1)
(turn_to satellite1 groundstation3 star4)
(turn_to satellite0 star1 star0)
(turn_to satellite0 star7 star1)
(take_image satellite0 star7 instrument0 image4)
(turn_to satellite0 phenomenon13 star7)
(take_image satellite0 phenomenon13 instrument0 image4)
(turn_to satellite0 phenomenon14 phenomenon13)
(take_image satellite0 phenomenon14 instrument0 image4)
(switch_on instrument2 satellite1)
(calibrate satellite1 instrument2 groundstation3)
(take_image satellite1 star6 instrument2 image2)
(turn_to satellite4 star16 planet9)
(turn_to satellite4 star2 star16)
(turn_to satellite4 star16 star2)
(take_image satellite4 star16 instrument9 infrared3)
(turn_to satellite4 planet9 star16)
