(take k1 ce p1 cd l1)
(move r1 l1 l2)
(move r1 l2 l3)
(move r1 l4 l3)
(move r1 l2 l1)
(move r1 l1 l2)
(move r1 l2 l3)
(unload k3 cd r1 l4)
(move r1 l3 l2)
(take k1 cc p1 cb l1)
(move r1 l1 l2)
(move r1 l2 l3)
(move r1 l3 l2)
(take k1 cb p1 ca l1)
(move r1 l1 l2)
(unload k2 cb r1 l3)
(move r1 l3 l4)
(load k3 cc r1 l4)
(put k2 cb p2 cf l3)
(move r1 l4 l3)
(take k3 cd p3 ce l4)
(put k2 cc p2 cb l3)
(move r1 l4 l3)
(unload k2 cd r1 l3)
(move r1 l3 l2)
(move r1 l1 l2)
(move r1 l2 l3)
(put k3 ca p3 ce l4)
(move r1 l3 l4)
(unload k3 cd r1 l4)
(put k3 cd p3 ca l4)
