(board f0 p1)
(depart f2 p1)
(up f2 f12)
(board f12 p10)
(down f12 f4)
(up f6 f7)
(up f7 f8)
(up f8 f13)
(up f13 f14)
(up f14 f15)
(up f15 f18)
(board f27 p6)
(down f27 f6)
(depart f6 p6)
(up f6 f7)
(up f8 f13)
(up f14 f15)
(up f15 f18)
(up f18 f23)
(up f23 f26)
(depart f14 p12)
(up f15 f18)
(up f18 f23)
(board f23 p0)
(down f23 f8)
(depart f8 p0)
(up f8 f13)
(up f13 f15)
(down f15 f2)
(board f2 p3)
(up f2 f18)
(depart f18 p3)
(down f18 f2)
(depart f23 p5)
(down f23 f13)
(board f13 p2)
(up f2 f15)
(down f15 f7)
(depart f7 p4)
