(board f0 p1)
(depart f2 p1)
(board f12 p10)
(depart f4 p10)
(up f4 f6)
(up f6 f7)
(up f8 f13)
(up f15 f18)
(up f26 f27)
(board f27 p6)
(down f27 f6)
(depart f6 p6)
(up f6 f7)
(up f7 f8)
(up f8 f13)
(up f13 f14)
(up f14 f15)
(up f15 f18)
(up f18 f23)
(down f26 f14)
(depart f14 p12)
(up f14 f15)
(up f15 f18)
(up f18 f23)
(board f23 p0)
(down f23 f8)
(up f8 f13)
(down f15 f2)
(board f2 p3)
(up f2 f18)
(depart f18 p3)
(board f2 p5)
(depart f23 p5)
(board f13 p2)
(down f13 f2)
(depart f2 p2)
(board f15 p4)
(down f15 f7)
(depart f7 p4)
