(navigate rover3 waypoint4 waypoint8)
(take_image rover1 waypoint6 objective4 camera2 low_res)
(navigate rover2 waypoint6 waypoint1)
(navigate rover2 waypoint1 waypoint7)
(sample_soil rover2 rover2store waypoint7)
(navigate rover3 waypoint4 waypoint1)
(drop rover3 rover3store)
(navigate rover3 waypoint1 waypoint4)
(sample_rock rover3 rover3store waypoint2)
(navigate rover3 waypoint2 waypoint4)
(communicate_rock_data rover3 general waypoint2 waypoint4 waypoint9)
(communicate_soil_data rover0 general waypoint2 waypoint4 waypoint9)
