(sample_soil rover0 rover0store waypoint7)
(communicate_soil_data rover0 general waypoint7 waypoint7 waypoint2)
(navigate rover3 waypoint3 waypoint1)
(communicate_rock_data rover3 general waypoint1 waypoint1 waypoint2)
(take_image rover2 waypoint6 objective1 camera0 high_res)
(communicate_image_data rover2 general objective1 high_res waypoint6 waypoint2)
(take_image rover3 waypoint1 objective2 camera2 high_res)
(communicate_image_data rover3 general objective2 high_res waypoint1 waypoint2)
(navigate rover1 waypoint6 waypoint0)
(take_image rover1 waypoint0 objective0 camera3 low_res)
(communicate_image_data rover1 general objective0 low_res waypoint0 waypoint2)
(navigate rover1 waypoint0 waypoint2)
(navigate rover1 waypoint2 waypoint4)
(sample_soil rover1 rover1store waypoint4)
(communicate_soil_data rover1 general waypoint4 waypoint4 waypoint2)
(navigate rover3 waypoint3 waypoint5)
(sample_soil rover3 rover3store waypoint5)
(navigate rover3 waypoint5 waypoint3)
(navigate rover3 waypoint3 waypoint8)
(sample_rock rover3 rover3store waypoint8)
(navigate rover2 waypoint6 waypoint0)
(navigate rover2 waypoint0 waypoint4)
(sample_rock rover2 rover2store waypoint4)
(communicate_rock_data rover2 general waypoint4 waypoint4 waypoint2)
(navigate rover3 waypoint8 waypoint3)
(navigate rover3 waypoint3 waypoint7)
(drop rover3 rover3store)
(sample_rock rover3 rover3store waypoint7)
(navigate rover1 waypoint4 waypoint2)
(drop rover1 rover1store)
(sample_soil rover1 rover1store waypoint2)
(navigate rover1 waypoint2 waypoint4)
(communicate_soil_data rover1 general waypoint2 waypoint4 waypoint2)
