(navigate rover0 waypoint1 waypoint0)
(calibrate rover2 camera1 objective0 waypoint3)
(sample_soil rover0 rover0store waypoint0)
(communicate_soil_data rover0 general waypoint0 waypoint0 waypoint1)
(navigate rover1 waypoint3 waypoint0)
(navigate rover2 waypoint3 waypoint1)
(sample_soil rover2 rover2store waypoint1)
(navigate rover1 waypoint6 waypoint4)
(navigate rover2 waypoint1 waypoint3)
(communicate_soil_data rover2 general waypoint1 waypoint3 waypoint1)
(communicate_rock_data rover1 general waypoint4 waypoint4 waypoint1)
