(up f0 f1)
(up f1 f2)
(depart f3 p5)
(up f18 f22)
(down f29 f27)
(up f27 f33)
(up f38 f39)
(up f42 f43)
(up f43 f48)
(board f51 p7)
(up f14 f16)
(up f22 f24)
(up f24 f26)
(board f26 p6)
(up f26 f33)
(up f33 f36)
(up f36 f38)
(up f38 f39)
(up f39 f42)
(up f42 f43)
(up f43 f48)
(board f48 p8)
(up f16 f18)
(up f18 f22)
(up f24 f33)
(up f33 f38)
(down f42 f18)
(depart f18 p12)
(up f33 f38)
(board f39 p0)
(up f22 f33)
(up f33 f38)
(board f38 p3)
(down f38 f16)
(depart f16 p3)
(down f16 f1)
(depart f33 p4)
