(up f1 f2)
(depart f3 p5)
(up f10 f14)
(up f14 f16)
(up f16 f18)
(up f18 f22)
(up f22 f24)
(up f24 f26)
(up f33 f36)
(up f38 f39)
(up f39 f42)
(up f42 f43)
(up f43 f48)
(down f51 f14)
(up f16 f18)
(up f18 f22)
(up f24 f26)
(up f26 f33)
(up f33 f36)
(up f42 f43)
(up f43 f48)
(board f48 p8)
(down f48 f10)
(up f16 f18)
(up f18 f22)
(up f22 f36)
(depart f24 p9)
(up f24 f33)
(up f39 f42)
(depart f18 p12)
(down f39 f22)
(depart f22 p0)
(up f22 f33)
(down f38 f16)
(depart f16 p3)
(down f16 f1)
(depart f33 p4)
