(navigate rover3 waypoint4 waypoint8)
(sample_rock rover3 rover3store waypoint8)
(communicate_rock_data rover3 general waypoint8 waypoint8 waypoint9)
(sample_soil rover0 rover0store waypoint8)
(take_image rover1 waypoint6 objective0 camera2 high_res)
(communicate_image_data rover1 general objective0 high_res waypoint6 waypoint9)
(take_image rover1 waypoint6 objective1 camera2 low_res)
(communicate_image_data rover1 general objective1 low_res waypoint6 waypoint9)
(navigate rover2 waypoint6 waypoint1)
(navigate rover2 waypoint1 waypoint7)
(sample_soil rover2 rover2store waypoint7)
(navigate rover3 waypoint8 waypoint4)
(navigate rover3 waypoint4 waypoint1)
(drop rover3 rover3store)
(sample_rock rover3 rover3store waypoint1)
(communicate_rock_data rover3 general waypoint1 waypoint4 waypoint9)
(navigate rover3 waypoint4 waypoint2)
(drop rover3 rover3store)
(sample_rock rover3 rover3store waypoint2)
(navigate rover3 waypoint2 waypoint4)
(drop rover0 rover0store)
(sample_soil rover0 rover0store waypoint0)
(navigate rover0 waypoint0 waypoint7)
(navigate rover0 waypoint7 waypoint0)
(navigate rover0 waypoint0 waypoint4)
(sample_soil rover0 rover0store waypoint5)
(communicate_soil_data rover0 general waypoint5 waypoint4 waypoint9)
(navigate rover0 waypoint4 waypoint10)
(drop rover0 rover0store)
(sample_soil rover0 rover0store waypoint10)
(navigate rover0 waypoint10 waypoint4)
(communicate_soil_data rover0 general waypoint10 waypoint4 waypoint9)
