(calibrate rover1 camera2 objective4 waypoint6)
(communicate_image_data rover1 general objective1 high_res waypoint6 waypoint9)
(navigate rover2 waypoint1 waypoint7)
(navigate rover3 waypoint4 waypoint1)
(communicate_rock_data rover3 general waypoint1 waypoint4 waypoint9)
(navigate rover3 waypoint4 waypoint9)
(drop rover3 rover3store)
(navigate rover3 waypoint4 waypoint1)
(navigate rover0 waypoint0 waypoint7)
(navigate rover3 waypoint1 waypoint4)
(navigate rover0 waypoint4 waypoint5)
(drop rover0 rover0store)
(navigate rover0 waypoint4 waypoint10)
(drop rover0 rover0store)
(communicate_soil_data rover0 general waypoint10 waypoint4 waypoint9)
