(calibrate rover1 camera2 objective4 waypoint6)
(communicate_image_data rover1 general objective1 high_res waypoint6 waypoint9)
(navigate rover2 waypoint1 waypoint7)
(communicate_soil_data rover2 general waypoint7 waypoint7 waypoint9)
(sample_rock rover3 rover3store waypoint1)
(navigate rover3 waypoint1 waypoint4)
(navigate rover0 waypoint4 waypoint0)
(drop rover3 rover3store)
(navigate rover3 waypoint9 waypoint4)
(navigate rover3 waypoint1 waypoint10)
(sample_rock rover3 rover3store waypoint10)
(navigate rover3 waypoint1 waypoint4)
(communicate_rock_data rover3 general waypoint10 waypoint4 waypoint9)
(navigate rover0 waypoint7 waypoint0)
(navigate rover0 waypoint0 waypoint4)
(navigate rover0 waypoint4 waypoint8)
(sample_soil rover0 rover0store waypoint8)
(communicate_soil_data rover0 general waypoint8 waypoint8 waypoint9)
(navigate rover0 waypoint8 waypoint4)
(navigate rover0 waypoint4 waypoint5)
(drop rover0 rover0store)
(communicate_soil_data rover0 general waypoint5 waypoint4 waypoint9)
(navigate rover0 waypoint10 waypoint4)
(communicate_soil_data rover0 general waypoint10 waypoint4 waypoint9)
