(communicate_soil_data rover0 general waypoint4 waypoint4 waypoint9)
(communicate_image_data rover1 general objective1 high_res waypoint6 waypoint9)
(navigate rover2 waypoint1 waypoint7)
(sample_soil rover2 rover2store waypoint7)
(navigate rover3 waypoint4 waypoint1)
(navigate rover3 waypoint4 waypoint9)
(drop rover3 rover3store)
(sample_rock rover3 rover3store waypoint9)
(navigate rover3 waypoint1 waypoint10)
(calibrate rover0 camera1 objective4 waypoint0)
(navigate rover0 waypoint0 waypoint7)
(navigate rover3 waypoint10 waypoint1)
(navigate rover3 waypoint1 waypoint4)
(communicate_rock_data rover3 general waypoint10 waypoint4 waypoint9)
(navigate rover0 waypoint7 waypoint0)
(drop rover0 rover0store)
(sample_soil rover0 rover0store waypoint8)
(communicate_soil_data rover0 general waypoint8 waypoint8 waypoint9)
(navigate rover0 waypoint8 waypoint4)
(navigate rover0 waypoint5 waypoint4)
(communicate_soil_data rover0 general waypoint5 waypoint4 waypoint9)
(drop rover0 rover0store)
(sample_soil rover0 rover0store waypoint10)
(communicate_soil_data rover0 general waypoint10 waypoint4 waypoint9)
