(turn_to satellite2 planet5 star1)
(turn_to satellite1 planet9 star4)
(turn_to satellite4 star2 planet10)
(turn_to satellite0 star1 star0)
(calibrate satellite0 instrument0 star1)
(turn_to satellite0 star7 star1)
(turn_to satellite0 planet10 star7)
(turn_to satellite2 phenomenon8 planet5)
(turn_to satellite2 phenomenon14 star11)
(turn_to satellite2 star0 phenomenon14)
(turn_to satellite2 planet5 star0)
(turn_to satellite2 phenomenon8 planet5)
(turn_to satellite2 star11 phenomenon8)
(turn_to satellite2 star0 star11)
(calibrate satellite2 instrument5 star0)
(turn_to satellite2 phenomenon14 star0)
(turn_to satellite2 planet5 phenomenon8)
