(board f0 p0)
(up f0 f1)
(up f1 f2)
(up f2 f4)
(up f4 f5)
(up f5 f7)
(board f11 p1)
(up f13 f16)
(depart f16 p1)
(up f16 f17)
(up f17 f18)
(up f18 f26)
(up f36 f37)
(depart f37 p7)
(up f37 f38)
(up f38 f39)
(up f39 f41)
(up f41 f43)
(board f43 p13)
(down f43 f5)
(depart f5 p13)
(up f5 f7)
(up f7 f13)
(board f13 p3)
(up f13 f17)
(depart f18 p3)
(up f37 f38)
(up f38 f39)
(up f39 f41)
(down f41 f37)
(depart f37 p16)
(up f37 f38)
(down f38 f4)
(board f4 p2)
(up f4 f39)
(up f2 f17)
(board f17 p4)
(depart f7 p4)
(up f7 f13)
(down f38 f13)
(up f13 f36)
(down f36 f2)
