(board f0 p0)
(up f0 f1)
(up f1 f2)
(up f2 f5)
(up f5 f7)
(up f7 f13)
(board f13 p3)
(up f14 f17)
(up f17 f18)
(depart f18 p3)
(up f18 f20)
(up f20 f24)
(up f24 f26)
(up f36 f37)
(depart f37 p7)
(board f37 p6)
(up f37 f39)
(depart f39 p6)
(down f39 f2)
(up f2 f5)
(up f5 f7)
(up f7 f14)
(up f14 f17)
(board f36 p8)
(down f36 f2)
(up f2 f5)
(up f5 f7)
(board f14 p9)
(up f14 f17)
(up f17 f32)
(depart f39 p9)
(down f39 f14)
(board f14 p12)
(depart f5 p12)
(down f17 f7)
(depart f7 p4)
(up f7 f32)
(down f32 f14)
(depart f14 p18)
