(board f0 p0)
(depart f1 p0)
(up f2 f5)
(up f5 f7)
(up f7 f13)
(up f13 f14)
(up f14 f17)
(depart f18 p3)
(up f18 f20)
(up f20 f24)
(board f26 p7)
(up f26 f32)
(up f32 f36)
(up f36 f37)
(depart f37 p7)
(up f37 f39)
(depart f39 p6)
(down f39 f2)
(up f2 f5)
(up f5 f7)
(up f14 f17)
(board f36 p8)
(down f36 f2)
(depart f2 p8)
(up f2 f5)
(board f14 p9)
(up f14 f17)
(up f17 f32)
(depart f39 p9)
(down f39 f14)
(board f14 p12)
(down f14 f5)
(up f5 f17)
(board f17 p4)
(down f17 f7)
(depart f7 p4)
(up f7 f32)
(down f32 f14)
(depart f14 p18)
