(navigate rover3 waypoint4 waypoint8)
(sample_rock rover3 rover3store waypoint8)
(communicate_rock_data rover3 general waypoint8 waypoint8 waypoint9)
(take_image rover1 waypoint6 objective0 camera2 low_res)
(communicate_image_data rover1 general objective0 low_res waypoint6 waypoint9)
(calibrate rover0 camera1 objective4 waypoint4)
(take_image rover0 waypoint4 objective4 camera1 colour)
(communicate_image_data rover0 general objective4 colour waypoint4 waypoint9)
(navigate rover3 waypoint8 waypoint4)
(navigate rover3 waypoint4 waypoint1)
(drop rover3 rover3store)
(sample_rock rover3 rover3store waypoint1)
(navigate rover3 waypoint1 waypoint4)
(navigate rover3 waypoint4 waypoint2)
(drop rover3 rover3store)
(sample_rock rover3 rover3store waypoint2)
(navigate rover3 waypoint2 waypoint4)
(communicate_rock_data rover3 general waypoint2 waypoint4 waypoint9)
(sample_soil rover0 rover0store waypoint0)
(navigate rover0 waypoint0 waypoint7)
(navigate rover2 waypoint6 waypoint4)
(navigate rover2 waypoint4 waypoint2)
(sample_soil rover2 rover2store waypoint2)
(navigate rover2 waypoint2 waypoint4)
(communicate_soil_data rover2 general waypoint2 waypoint4 waypoint9)
