(sample_soil rover0 rover0store waypoint4)
(navigate rover3 waypoint4 waypoint8)
(communicate_image_data rover1 general objective0 low_res waypoint6 waypoint9)
(navigate rover3 waypoint8 waypoint4)
(sample_rock rover3 rover3store waypoint1)
(navigate rover3 waypoint1 waypoint4)
(navigate rover3 waypoint4 waypoint2)
(drop rover3 rover3store)
(communicate_rock_data rover3 general waypoint2 waypoint4 waypoint9)
(communicate_soil_data rover0 general waypoint0 waypoint7 waypoint9)
(navigate rover2 waypoint6 waypoint4)
