(move place_0_0 place_0_1)
(move place_0_2 place_0_3)
(move place_0_3 place_1_3)
(move place_1_3 place_1_4)
(move place_1_4 place_1_3)
(move place_1_4 place_1_5)
(move place_1_5 place_1_6)
(move place_1_6 place_1_5)
(move place_1_5 place_1_4)
(move place_1_5 place_1_4)
(move place_1_4 place_1_3)
(move place_1_3 place_1_2)
(move place_1_2 place_0_2)
(move place_1_0 place_2_0)
(move place_2_1 place_3_1)
(move place_3_1 place_2_1)
(move place_2_1 place_3_1)
(move place_5_0 place_6_0)
(pickup place_6_0 key_4)
(move place_6_0 place_7_0)
(move place_7_0 place_8_0)
(unlock place_8_0 place_8_1 key_2 shape_2)
(move place_8_0 place_8_1)
(move place_9_2 place_9_1)
(pickup place_9_1 key_19)
(move place_9_1 place_9_0)
(pickup place_9_0 key_3)
(move place_8_0 place_7_0)
(move place_7_0 place_6_0)
(move place_2_3 place_2_4)
(move place_2_4 place_2_5)
(move place_2_6 place_3_6)
(unlock place_3_6 place_3_7 key_4 shape_4)
(move place_3_6 place_3_7)
(move place_3_8 place_3_9)
