(move place_0_3 place_1_3)
(move place_1_5 place_1_6)
(move place_1_6 place_1_7)
(move place_0_8 place_1_8)
(move place_1_8 place_1_7)
(move place_1_6 place_1_5)
(move place_1_5 place_1_4)
(move place_1_3 place_1_2)
(move place_0_0 place_1_0)
(move place_1_0 place_2_0)
(move place_4_0 place_5_0)
(move place_6_0 place_7_0)
(move place_8_0 place_8_1)
(move place_7_0 place_6_0)
(move place_3_0 place_3_1)
(move place_2_3 place_2_4)
(move place_2_4 place_2_5)
(unlock place_2_5 place_2_6 key_3 shape_3)
(move place_2_5 place_2_6)
(unlock place_3_6 place_3_7 key_4 shape_4)
(move place_3_7 place_3_8)
