(move place_1_3 place_1_4)
(move place_1_3 place_1_4)
(move place_1_6 place_1_7)
(move place_1_7 place_1_8)
(pickup place_0_8 key_10)
(move place_1_8 place_1_7)
(move place_1_7 place_1_6)
(move place_1_5 place_1_4)
(move place_1_4 place_1_3)
(move place_3_1 place_3_0)
(move place_3_0 place_4_0)
(pickup place_6_0 key_4)
(move place_6_0 place_7_0)
(pickup place_7_0 key_2)
(pickup place_9_1 key_19)
(move place_9_1 place_9_0)
(pickup place_9_0 key_3)
(move place_8_0 place_7_0)
(move place_4_0 place_3_0)
(move place_2_5 place_2_6)
(move place_3_8 place_3_9)
