(move r1 l6 l3)
(move r1 l2 l1)
(move r1 l2 l3)
(move r1 l2 l1)
(unload k3 cf r1 l4)
(move r1 l4 l1)
(move r1 l1 l2)
(move r1 l2 l3)
(move r1 l3 l6)
(put k4 cd p4 pallet l6)
(unload k4 ce r1 l6)
(move r1 l3 l2)
(take k1 cb p1 ca l1)
(move r1 l1 l2)
(move r1 l2 l3)
(put k4 ce p4 cd l6)
(unload k4 cb r1 l6)
(move r1 l6 l5)
(move r1 l5 l4)
(load k3 cf r1 l4)
(move r1 l2 l3)
(take k1 ca p1 pallet l1)
(move r1 l2 l1)
(move r1 l4 l1)
(move r1 l1 l2)
(load k2 cf r1 l3)
(move r1 l3 l2)
(move r1 l2 l1)
(put k4 cb p4 ce l6)
(move r1 l4 l5)
(take k4 cb p4 ce l6)
(unload k2 cb r1 l3)
(move r1 l4 l5)
(move r1 l5 l6)
(move r1 l6 l3)
(put k4 cf p4 ce l6)
(move r1 l3 l6)
(unload k4 cb r1 l6)
(put k4 cb p4 cf l6)
