(sample_soil rover0 rover0store waypoint4)
(calibrate rover1 camera2 objective4 waypoint6)
(take_image rover1 waypoint6 objective1 camera2 low_res)
(communicate_image_data rover1 general objective1 low_res waypoint6 waypoint9)
(calibrate rover0 camera1 objective4 waypoint4)
(take_image rover0 waypoint4 objective3 camera1 low_res)
(communicate_image_data rover0 general objective3 low_res waypoint4 waypoint9)
(navigate rover2 waypoint6 waypoint1)
(navigate rover2 waypoint1 waypoint7)
(sample_soil rover2 rover2store waypoint7)
(sample_rock rover3 rover3store waypoint1)
(navigate rover3 waypoint4 waypoint1)
(navigate rover3 waypoint1 waypoint10)
(navigate rover3 waypoint10 waypoint1)
(navigate rover3 waypoint3 waypoint1)
(navigate rover3 waypoint1 waypoint4)
(navigate rover3 waypoint4 waypoint9)
(drop rover3 rover3store)
(navigate rover3 waypoint9 waypoint4)
(communicate_rock_data rover3 general waypoint9 waypoint4 waypoint9)
(navigate rover0 waypoint4 waypoint2)
(drop rover0 rover0store)
(sample_soil rover0 rover0store waypoint2)
(navigate rover0 waypoint2 waypoint4)
(navigate rover0 waypoint4 waypoint5)
(drop rover0 rover0store)
(sample_soil rover0 rover0store waypoint5)
(navigate rover0 waypoint5 waypoint4)
(communicate_soil_data rover0 general waypoint5 waypoint4 waypoint9)
(drop rover0 rover0store)
(sample_soil rover0 rover0store waypoint10)
(navigate rover0 waypoint10 waypoint4)
