(sample_soil rover0 rover0store waypoint4)
(take_image rover1 waypoint6 objective1 camera2 low_res)
(communicate_image_data rover0 general objective3 low_res waypoint4 waypoint9)
(navigate rover2 waypoint6 waypoint1)
(navigate rover3 waypoint4 waypoint1)
(sample_rock rover3 rover3store waypoint1)
(communicate_rock_data rover3 general waypoint1 waypoint4 waypoint9)
(navigate rover3 waypoint4 waypoint1)
(navigate rover3 waypoint1 waypoint10)
(sample_rock rover3 rover3store waypoint10)
(navigate rover3 waypoint1 waypoint3)
(navigate rover3 waypoint1 waypoint4)
(navigate rover3 waypoint4 waypoint9)
(drop rover3 rover3store)
(navigate rover3 waypoint9 waypoint4)
(communicate_rock_data rover3 general waypoint9 waypoint4 waypoint9)
(drop rover0 rover0store)
(navigate rover0 waypoint2 waypoint4)
(navigate rover0 waypoint4 waypoint5)
(drop rover0 rover0store)
(navigate rover0 waypoint4 waypoint10)
(drop rover0 rover0store)
(sample_soil rover0 rover0store waypoint10)
