(turn_to satellite2 phenomenon5 star6)
(turn_to satellite1 star6 groundstation4)
(turn_to satellite0 star1 star6)
(calibrate satellite0 instrument0 star1)
(turn_to satellite0 planet11 star1)
(take_image satellite0 planet11 instrument0 image3)
(turn_to satellite2 star1 phenomenon5)
(turn_to satellite3 star7 groundstation0)
(turn_to satellite3 planet8 star7)
(turn_to satellite3 planet9 planet8)
(calibrate satellite2 instrument5 star1)
(take_image satellite2 phenomenon5 instrument5 image2)
(turn_to satellite3 star7 planet9)
(turn_to satellite3 planet8 star7)
(take_image satellite3 planet8 instrument5 image1)
