(turn_to satellite0 phenomenon7 star0)
(turn_to satellite3 star9 planet10)
(switch_on instrument3 satellite1)
(turn_to satellite1 star2 planet11)
(calibrate satellite1 instrument3 star2)
(switch_on instrument0 satellite0)
(turn_to satellite1 phenomenon6 planet5)
(turn_to satellite1 star9 phenomenon6)
(take_image satellite1 planet10 instrument3 image4)
(turn_to satellite1 phenomenon12 planet10)
(take_image satellite1 phenomenon12 instrument3 image4)
(turn_to satellite0 star3 phenomenon7)
(calibrate satellite0 instrument0 star3)
(turn_to satellite0 phenomenon7 star3)
(take_image satellite0 phenomenon7 instrument0 infrared1)
