(board f0 p0)
(up f1 f2)
(up f2 f4)
(up f4 f11)
(up f11 f14)
(depart f16 p1)
(up f16 f20)
(board f20 p5)
(depart f24 p5)
(up f24 f26)
(board f26 p7)
(up f26 f32)
(up f32 f36)
(up f36 f37)
(depart f37 p7)
(up f37 f39)
(depart f39 p6)
(down f39 f1)
(up f1 f2)
(up f2 f4)
(up f24 f32)
(board f36 p8)
(down f36 f2)
(up f2 f4)
(up f11 f14)
(board f14 p9)
(up f14 f24)
(up f24 f32)
(up f32 f39)
(up f1 f4)
(up f4 f11)
(board f24 p17)
(up f24 f32)
(board f32 p11)
(depart f1 p17)
(up f1 f11)
(depart f11 p11)
(down f11 f4)
(up f4 f39)
(depart f39 p2)
