(up f0 f1)
(up f1 f2)
(board f2 p5)
(board f3 p11)
(up f5 f10)
(up f10 f14)
(up f14 f22)
(up f22 f24)
(up f24 f26)
(up f26 f27)
(up f27 f29)
(up f29 f36)
(up f37 f39)
(up f39 f43)
(depart f43 p1)
(up f43 f48)
(board f51 p7)
(down f51 f14)
(depart f14 p7)
(up f22 f24)
(up f24 f26)
(up f27 f36)
(up f36 f39)
(up f39 f43)
(depart f43 p6)
(board f48 p8)
(down f48 f10)
(depart f10 p8)
(up f10 f22)
(up f22 f36)
(board f36 p9)
(down f36 f24)
(depart f24 p9)
(up f27 f39)
(board f39 p0)
(down f43 f1)
(depart f22 p0)
(down f22 f1)
(up f1 f27)
(depart f27 p2)
(board f5 p17)
(up f5 f43)
