(up f1 f2)
(up f2 f3)
(depart f3 p5)
(board f3 p11)
(up f3 f5)
(up f10 f14)
(up f14 f22)
(up f22 f24)
(up f27 f29)
(depart f29 p11)
(up f29 f36)
(up f36 f37)
(board f37 p1)
(up f37 f39)
(up f43 f48)
(up f48 f51)
(board f51 p7)
(down f51 f14)
(depart f14 p7)
(up f14 f22)
(up f22 f24)
(up f24 f26)
(board f26 p6)
(up f26 f27)
(up f27 f36)
(up f36 f39)
(up f39 f43)
(board f48 p8)
(up f22 f36)
(board f36 p9)
(down f36 f24)
(depart f24 p9)
(up f24 f27)
(down f43 f1)
(up f1 f5)
(up f5 f22)
(depart f22 p0)
(down f22 f1)
(up f1 f27)
(depart f27 p2)
(board f5 p17)
(depart f43 p17)
