(board f2 p5)
(up f2 f3)
(depart f3 p5)
(up f7 f8)
(depart f8 p10)
(up f8 f10)
(up f10 f14)
(up f14 f22)
(up f22 f26)
(up f26 f29)
(up f29 f33)
(up f33 f37)
(board f37 p1)
(up f37 f39)
(up f39 f43)
(depart f43 p1)
(up f43 f48)
(board f51 p7)
(down f51 f14)
(depart f14 p7)
(up f14 f22)
(up f22 f26)
(board f26 p6)
(up f29 f33)
(up f33 f37)
(up f37 f39)
(up f39 f43)
(depart f43 p6)
(depart f10 p8)
(up f10 f39)
(board f39 p0)
(down f39 f22)
(up f22 f29)
(board f1 p4)
(up f1 f33)
(depart f33 p4)
(depart f37 p20)
(board f3 p11)
(depart f29 p11)
