(up f0 f1)
(up f1 f2)
(board f2 p5)
(up f2 f3)
(depart f3 p5)
(up f3 f7)
(board f7 p10)
(up f7 f8)
(depart f8 p10)
(up f8 f10)
(up f10 f14)
(up f14 f22)
(up f22 f26)
(up f26 f29)
(up f29 f33)
(up f33 f37)
(board f37 p1)
(up f37 f39)
(up f39 f43)
(depart f43 p1)
(up f43 f48)
(up f48 f51)
(board f51 p7)
(down f51 f14)
(depart f14 p7)
(up f14 f22)
(up f22 f26)
(board f26 p6)
(up f26 f29)
(up f29 f33)
(up f33 f37)
(up f37 f39)
(up f39 f43)
(depart f43 p6)
(up f43 f48)
(board f48 p8)
(down f48 f10)
(depart f10 p8)
(up f10 f39)
(board f39 p0)
(down f39 f22)
(depart f22 p0)
(up f22 f29)
(down f29 f1)
(board f1 p4)
(up f1 f33)
(depart f33 p4)
(down f33 f1)
(board f1 p20)
(up f1 f37)
(depart f37 p20)
(down f37 f3)
(board f3 p11)
(up f3 f29)
(depart f29 p11)
