(board f0 p1)
(up f0 f1)
(up f1 f2)
(depart f2 p1)
(up f2 f4)
(up f6 f7)
(up f7 f8)
(up f8 f10)
(up f10 f12)
(board f21 p11)
(depart f15 p11)
(up f15 f19)
(up f22 f23)
(up f23 f27)
(depart f6 p6)
(up f6 f7)
(up f7 f8)
(up f8 f10)
(board f10 p7)
(up f10 f12)
(up f12 f15)
(up f15 f19)
(depart f22 p7)
(board f23 p0)
(down f23 f8)
(up f8 f12)
(up f12 f15)
(down f15 f1)
(up f1 f19)
(depart f19 p8)
(down f19 f2)
(board f2 p5)
(depart f23 p5)
(board f12 p10)
(down f12 f4)
(depart f4 p10)
(down f15 f7)
