(board f0 p1)
(up f1 f2)
(depart f2 p1)
(up f2 f4)
(up f6 f7)
(up f8 f10)
(up f10 f12)
(up f12 f21)
(board f21 p11)
(down f21 f15)
(depart f15 p11)
(up f22 f23)
(up f23 f27)
(board f27 p6)
(down f27 f6)
(depart f6 p6)
(up f6 f7)
(up f7 f8)
(board f10 p7)
(up f10 f12)
(up f12 f15)
(up f15 f19)
(up f19 f22)
(depart f22 p7)
(up f22 f23)
(down f23 f8)
(up f8 f12)
(up f12 f15)
(board f1 p8)
(depart f19 p8)
(down f19 f2)
(up f2 f23)
(depart f23 p5)
(down f12 f4)
(depart f4 p10)
(board f15 p4)
(down f15 f7)
